system,rt_exper,Pubchem,cmm_id,rt_pred
FEM_orbitrap_plasma,10.115,72281,16790.0,797.0028
PFR-TK72,9.3,72281,16790.0,797.0028
Qtof-PFEM,11.72,72281,16790.0,797.0028
INRA_QTOF,11.72,72281,16790.0,797.0028
FEM_orbitrap_plasma,4.64,5281417,151075.0,640.4902
FEM_orbitrap_plasma,1.45,53481006,91832.0,87.47464
FEM_orbitrap_plasma,13.68,5645,,1002.83545
FEM_long,49.4,5645,,1002.83545
FEM_orbitrap_plasma,15.18,21775588,,1171.649
FEM_orbitrap_plasma,14.4,5283660,38837.0,1172.0426
FEM_orbitrap_plasma,16.17,500213,113598.0,1453.5804
FEM_orbitrap_plasma,7.4,92794,155716.0,690.2411
FEM_orbitrap_plasma,4.975,6037,89700.0,593.0632
Cao_HILIC,11.38,6037,89700.0,593.0632
FEM_orbitrap_plasma,7.305,5282102,132881.0,662.3516
FEM_orbitrap_plasma,6.04,65064,11738.0,797.25415
FEM_orbitrap_plasma,7.45,5320844,59696.0,665.634
PFR-TK72,6.25,5320844,59696.0,665.634
FEM_orbitrap_plasma,5.935,6537500,,677.8114
FEM_orbitrap_plasma,7.33,6474640,85577.0,666.954
FEM_orbitrap_plasma,7.33,53477767,143401.0,665.8036
FEM_orbitrap_plasma,8.66,12560,10899.0,637.6584
Eawag_XBridgeC18,8.5,12560,10899.0,637.6584
MPI_Symmetry,11.22276667,12560,10899.0,637.6584
FEM_orbitrap_urine,1.88,1057,95704.0,602.2126
FEM_orbitrap_urine,6.03,12122,103756.0,620.6855
FEM_orbitrap_urine,6.08,1549111,105909.0,687.10095
FEM_orbitrap_urine,7.44,14340,104774.0,683.18176
FEM_orbitrap_urine,12.94,5380406,75390.0,712.674
Qtof-PFEM,12.25,5380406,75390.0,712.674
INRA_QTOF,12.25,5380406,75390.0,712.674
FEM_orbitrap_urine,10.43,5488186,140467.0,658.19336
Qtof-PFEM,10.58,5488186,140467.0,658.19336
INRA_QTOF,10.58,5488186,140467.0,658.19336
MTBLS17,2.388333333,9012,47357.0,1000.7064
MTBLS17,0.383333333,9964,,693.6012
MTBLS17,0.396666667,73864,151079.0,829.04156
MTBLS17,2.573333333,192833,154713.0,679.6865
MTBLS17,4.69,52925132,4275.0,655.44775
MTBLS17,4.713333333,52925132,4275.0,655.44775
MTBLS17,4.705,52925141,4284.0,756.81006
MTBLS17,5.303333333,24779463,2943.0,1086.7332
MTBLS17,4.675,24779458,2939.0,1113.1707
MTBLS17,4.72,10415542,2960.0,1004.24414
MTBLS17,4.356666667,10883396,,1037.8716
MTBLS17,3.376666667,21125002,114440.0,860.17413
MTBLS17,4.743333333,42607465,4271.0,677.71204
MTBLS17,4.521666667,52926302,,627.0459
MTBLS17,4.743333333,53480936,4313.0,675.18445
MTBLS17,4.743333333,53480937,4314.0,656.50635
MTBLS17,4.713333333,53480945,4322.0,659.6258
MTBLS17,4.743333333,53480952,4329.0,660.4519
MTBLS17,5.643333333,497299,2944.0,999.0012
MTBLS19,3.313333333,7678,155110.0,764.8268
MTBLS19,6.42,162126,,1149.006
MTBLS19,4.276666667,446475,158558.0,86.36776
MTBLS19,6.88,52924051,2991.0,1162.2445
MTBLS19,7.736666667,24779476,2956.0,1022.488
MTBLS19,7.39,5282918,26736.0,1054.8945
MTBLS19,7.37,5283580,34329.0,942.65826
MTBLS19,4.778333333,5283823,,989.2899
MTBLS19,6.865,5284291,40939.0,1104.2433
MTBLS19,7.421666667,5289452,,665.42816
MTBLS19,6.243333333,6441392,,1387.0803
MTBLS19,2.908333333,6993089,,833.7059
MTBLS19,4.378333333,9543616,123487.0,603.84546
MTBLS19,5.71,11953821,32602.0,1237.8644
MTBLS19,7.616666667,21252250,,874.7633
MTBLS19,0.883333333,25200496,,82.022514
MTBLS19,5.978333333,53477834,32674.0,1388.2686
MTBLS19,4.946666667,6439582,,1322.0321
MTBLS19,7.421666667,3083266,,879.6181
MTBLS36,1.684481128,58,27028.0,564.64124
MTBLS36,3.05899095,58,27028.0,564.64124
MTBLS36,9.304014552,668,89788.0,87.49099
MTBLS36,3.016539333,670,111968.0,85.35958
MTBLS36,2.090958109,792,88863.0,87.06713
MTBLS36,1.530801484,5960,70306.0,87.33246
Cao_HILIC,13.56,5960,70306.0,87.33246
MTBLS36,1.571785339,5984,135805.0,580.81006
MTBLS36,2.279941036,6112,27436.0,782.0749
MTBLS36,2.024647764,7027,131536.0,585.52936
OBSF,0.78,7027,131536.0,585.52936
MTBLS36,1.737863543,17723,155890.0,540.6796
MTBLS36,4.469848049,17723,155890.0,540.6796
MTBLS36,1.732682973,20824,44203.0,725.94434
MTBLS36,10.68600204,70652,126432.0,90.21365
MTBLS36,1.669026342,92092,69179.0,571.87933
MTBLS36,1.669026342,92092,101718.0,569.783
MTBLS36,1.669026342,92092,128120.0,580.81006
MTBLS36,1.671805598,94176,,546.9497
MTBLS36,13.46705305,185781,425.0,793.5875
MTBLS36,1.810479786,439762,152627.0,565.48285
MTBLS36,4.713391368,439974,156299.0,597.83777
MTBLS36,1.875713244,440080,65412.0,580.95026
MTBLS36,1.636887717,443198,158977.0,89.69447
MTBLS36,1.474684685,644102,51135.0,553.2939
MTBLS36,1.67633442,5280361,161478.0,615.8622
MTBLS36,1.615921534,5280535,59878.0,594.21295
MTBLS36,10.12752487,5280896,153962.0,692.8885
MTBLS36,1.674785557,5459894,,681.9873
MTBLS36,1.63739526,5460102,,850.93665
MTBLS36,1.686448936,6602431,,594.50165
MTBLS36,1.440145115,7311724,,84.72989
MTBLS36,9.106362803,9840292,158406.0,638.50354
MTBLS36,9.296789157,21145142,145267.0,555.49255
MTBLS36,1.614953228,444791,46069.0,581.31793
MTBLS36,10.18427235,6325446,162803.0,913.8694
MTBLS36,4.354856673,9543378,152165.0,860.2335
MTBLS36,1.660964377,68079,127596.0,862.2457
MTBLS36,10.48096976,5832,157669.0,1186.1006
MTBLS36,11.58590932,442387,154161.0,1025.9586
MTBLS36,8.956193413,5281759,162287.0,627.7779
MTBLS36,1.970297383,72386,161785.0,931.3903
MTBLS36,4.427870276,11953962,151169.0,650.0802
MTBLS36,2.110149258,65550,,556.93427
MTBLS36,2.046719584,65550,,556.93427
MTBLS36,1.506742082,439742,96473.0,92.359245
MTBLS36,1.899016726,69961,,89.06171
MTBLS36,1.580914726,4532283,47085.0,640.4936
MTBLS36,11.75495737,18281,,1287.7095
MTBLS52,9.3166665,71728438,,701.48846
MTBLS52,8.5770835,71728410,,709.32513
MTBLS52,7.677917,71728410,,709.32513
MTBLS52,4.422083,4479445,,699.1599
MTBLS52,4.5170835,4479250,,678.4949
MTBLS52,4.8691665,73802481,111202.0,625.42163
MTBLS52,4.9279165,442658,159955.0,626.17163
MTBLS52,4.6083335,4636593,,625.30255
UniToyama_Atlantis,9.318333,4636593,,625.30255
MTBLS52,5.2525,3084407,93664.0,622.3579
MTBLS52,5.6204165,14427342,89869.0,631.3822
MTBLS52,4.5608335,71728409,,741.44434
UFZ_Phenomenex,21.4,3039,64262.0,852.4959
UFZ_Phenomenex,21.4,3039,64262.0,852.4959
UFZ_Phenomenex,24.1,2268,154646.0,799.11914
UFZ_Phenomenex,24.1,2268,154646.0,799.11914
UFZ_Phenomenex,18.5,3082,161660.0,619.07697
UFZ_Phenomenex,18.5,3082,161660.0,619.07697
Eawag_XBridgeC18,5.2,3082,161660.0,619.07697
UFZ_Phenomenex,23.8,3120,162723.0,861.19794
UFZ_Phenomenex,23.8,3120,162723.0,861.19794
Eawag_XBridgeC18,8.9,3120,162723.0,861.19794
UFZ_Phenomenex,23.4,36679,155635.0,789.29736
UFZ_Phenomenex,23.4,36679,155635.0,789.29736
Eawag_XBridgeC18,8.7,36679,155635.0,789.29736
UFZ_Phenomenex,26.3,3017,70307.0,931.1611
UFZ_Phenomenex,26.3,3017,70307.0,931.1611
Eawag_XBridgeC18,13.0,3017,70307.0,931.1611
UFZ_Phenomenex,22.9,27375,155288.0,758.81085
UFZ_Phenomenex,22.9,27375,155288.0,758.81085
Eawag_XBridgeC18,8.2,27375,155288.0,758.81085
UFZ_Phenomenex,8.4,13624,160560.0,523.5202
UFZ_Phenomenex,8.4,13624,160560.0,523.5202
Eawag_XBridgeC18,2.7,13624,160560.0,523.5202
UFZ_Phenomenex,21.3,37175,135187.0,755.8287
UFZ_Phenomenex,21.3,37175,135187.0,755.8287
UFZ_Phenomenex,26.8,91735,153212.0,1041.6404
UFZ_Phenomenex,26.8,91735,153212.0,1041.6404
Eawag_XBridgeC18,14.4,91735,153212.0,1041.6404
UFZ_Phenomenex,25.6,73675,66824.0,913.5612
UFZ_Phenomenex,25.6,73675,66824.0,913.5612
Eawag_XBridgeC18,12.4,73675,66824.0,913.5612
UFZ_Phenomenex,26.7,213016,,1104.1182
UFZ_Phenomenex,26.7,213016,,1104.1182
UFZ_Phenomenex,21.3,91760,,743.004
UFZ_Phenomenex,21.3,91760,,743.004
Eawag_XBridgeC18,6.8,91760,,743.004
UFZ_Phenomenex,22.3,177355,,766.54755
UFZ_Phenomenex,22.3,177355,,766.54755
UFZ_Phenomenex,15.5,5430,81342.0,651.4076
UFZ_Phenomenex,15.5,5430,81342.0,651.4076
UFZ_Phenomenex,24.2,33360,155094.0,1079.9253
UFZ_Phenomenex,24.2,33360,155094.0,1079.9253
Eawag_XBridgeC18,10.0,33360,155094.0,1079.9253
UFZ_Phenomenex,17.8,38854,152266.0,608.8293
UFZ_Phenomenex,17.8,38854,152266.0,608.8293
Eawag_XBridgeC18,4.9,38854,152266.0,608.8293
UFZ_Phenomenex,18.6,15546,150402.0,785.50366
UFZ_Phenomenex,18.6,15546,150402.0,785.50366
Eawag_XBridgeC18,5.2,15546,150402.0,785.50366
Eawag_XBridgeC18,9.2,15546,150402.0,785.50366
UFZ_Phenomenex,22.9,86160,156874.0,785.1734
UFZ_Phenomenex,22.9,86160,156874.0,785.1734
Eawag_XBridgeC18,10.1,86160,156874.0,785.1734
UFZ_Phenomenex,26.6,26033,152009.0,998.8617
UFZ_Phenomenex,26.6,26033,152009.0,998.8617
UFZ_Phenomenex,20.1,13905,159557.0,717.8959
UFZ_Phenomenex,20.1,13905,159557.0,717.8959
UFZ_Phenomenex,24.1,86400,,957.6849
UFZ_Phenomenex,24.1,86400,,957.6849
UFZ_Phenomenex,22.4,91695,99131.0,801.76904
UFZ_Phenomenex,22.4,91695,99131.0,801.76904
UFZ_Phenomenex,19.2,22563,49503.0,653.7406
UFZ_Phenomenex,19.2,22563,49503.0,653.7406
Eawag_XBridgeC18,5.6,22563,49503.0,653.7406
UFZ_Phenomenex,21.9,108201,,685.55676
UFZ_Phenomenex,21.9,108201,,685.55676
Eawag_XBridgeC18,7.6,108201,,685.55676
UFZ_Phenomenex,27.5,3286,151589.0,1166.4197
UFZ_Phenomenex,27.5,3286,151589.0,1166.4197
UFZ_Phenomenex,26.2,34526,158246.0,778.04663
UFZ_Phenomenex,26.2,34526,158246.0,778.04663
UFZ_Phenomenex,16.3,13878,154328.0,625.4554
UFZ_Phenomenex,16.3,13878,154328.0,625.4554
Eawag_XBridgeC18,4.3,13878,154328.0,625.4554
UFZ_Phenomenex,24.6,9502,162759.0,872.01447
UFZ_Phenomenex,24.6,9502,162759.0,872.01447
Eawag_XBridgeC18,10.0,9502,162759.0,872.01447
UFZ_Phenomenex,24.7,22206,152870.0,783.0043
UFZ_Phenomenex,24.7,22206,152870.0,783.0043
Eawag_XBridgeC18,10.1,22206,152870.0,783.0043
UFZ_Phenomenex,23.3,2256,58161.0,712.6959
UFZ_Phenomenex,23.3,2256,58161.0,712.6959
Eawag_XBridgeC18,8.3,2256,58161.0,712.6959
UFZ_Phenomenex,24.0,91590,163104.0,828.9463
UFZ_Phenomenex,24.0,91590,163104.0,828.9463
Eawag_XBridgeC18,9.2,91590,163104.0,828.9463
UFZ_Phenomenex,26.1,43234,155529.0,1125.2869
UFZ_Phenomenex,26.1,43234,155529.0,1125.2869
Eawag_XBridgeC18,13.1,43234,155529.0,1125.2869
UFZ_Phenomenex,23.0,49384,157775.0,765.50354
UFZ_Phenomenex,23.0,49384,157775.0,765.50354
Eawag_XBridgeC18,8.5,49384,157775.0,765.50354
UFZ_Phenomenex,23.2,4929,156381.0,814.0214
UFZ_Phenomenex,23.2,4929,156381.0,814.0214
Eawag_XBridgeC18,8.5,4929,156381.0,814.0214
UFZ_Phenomenex,26.1,5377784,,1207.2233
UFZ_Phenomenex,26.1,5377784,,1207.2233
UFZ_Phenomenex,17.5,31645,160351.0,659.44867
UFZ_Phenomenex,17.5,31645,160351.0,659.44867
Eawag_XBridgeC18,5.0,31645,160351.0,659.44867
UFZ_Phenomenex,25.5,4169,152058.0,903.09503
UFZ_Phenomenex,25.5,4169,152058.0,903.09503
Eawag_XBridgeC18,11.8,4169,152058.0,903.09503
UFZ_Phenomenex,21.9,5216,157465.0,672.7693
UFZ_Phenomenex,21.9,5216,157465.0,672.7693
Eawag_XBridgeC18,6.9,5216,157465.0,672.7693
UFZ_Phenomenex,24.7,54678486,84346.0,877.05194
UFZ_Phenomenex,24.7,54678486,84346.0,877.05194
UFZ_Phenomenex,25.9,86102,157660.0,982.50134
UFZ_Phenomenex,25.9,86102,157660.0,982.50134
Eawag_XBridgeC18,12.8,86102,157660.0,982.50134
UFZ_Phenomenex,19.6,115224,,694.8128
UFZ_Phenomenex,19.6,115224,,694.8128
Eawag_XBridgeC18,5.8,115224,,694.8128
UFZ_Phenomenex,18.0,7560,160837.0,648.46173
UFZ_Phenomenex,18.0,7560,160837.0,648.46173
UFZ_Phenomenex,25.1,16115,,931.38245
UFZ_Phenomenex,25.1,16115,,931.38245
UFZ_Phenomenex,23.6,16559,158735.0,707.6427
UFZ_Phenomenex,23.6,16559,158735.0,707.6427
Eawag_XBridgeC18,8.6,16559,158735.0,707.6427
UFZ_Phenomenex,22.1,13263,159272.0,766.12836
UFZ_Phenomenex,22.1,13263,159272.0,766.12836
UFZ_Phenomenex,13.7,25429,146624.0,612.9048
UFZ_Phenomenex,13.7,25429,146624.0,612.9048
UFZ_Phenomenex,14.7,16183,155566.0,678.19763
UFZ_Phenomenex,14.7,16183,155566.0,678.19763
Eawag_XBridgeC18,4.0,16183,155566.0,678.19763
UFZ_Phenomenex,22.8,16854,,770.05493
UFZ_Phenomenex,22.8,16854,,770.05493
Eawag_XBridgeC18,8.3,16854,,770.05493
UFZ_Phenomenex,23.8,15842092,,878.4784
UFZ_Phenomenex,23.8,15842092,,878.4784
Eawag_XBridgeC18,9.3,15842092,,878.4784
UFZ_Phenomenex,22.9,6426849,,761.96906
UFZ_Phenomenex,22.9,6426849,,761.96906
Eawag_XBridgeC18,7.8,6426849,,761.96906
UFZ_Phenomenex,27.7,3391107,153833.0,1130.0299
UFZ_Phenomenex,27.7,3391107,153833.0,1130.0299
Eawag_XBridgeC18,17.6,3391107,153833.0,1130.0299
UFZ_Phenomenex,23.9,54778,151159.0,870.8725
UFZ_Phenomenex,23.9,54778,151159.0,870.8725
Eawag_XBridgeC18,9.4,54778,151159.0,870.8725
UFZ_Phenomenex,24.5,16248,157089.0,721.6493
UFZ_Phenomenex,24.5,16248,157089.0,721.6493
Eawag_XBridgeC18,10.4,16248,157089.0,721.6493
UFZ_Phenomenex,25.8,73665,89405.0,907.0884
UFZ_Phenomenex,25.8,73665,89405.0,907.0884
Eawag_XBridgeC18,12.2,73665,89405.0,907.0884
UFZ_Phenomenex,28.0,38479,152203.0,1060.0536
UFZ_Phenomenex,28.0,38479,152203.0,1060.0536
UFZ_Phenomenex,24.4,213013,153793.0,1169.0062
UFZ_Phenomenex,24.4,213013,153793.0,1169.0062
Eawag_XBridgeC18,10.5,213013,153793.0,1169.0062
UFZ_Phenomenex,25.6,119361,,845.3492
UFZ_Phenomenex,25.6,119361,,845.3492
UFZ_Phenomenex,25.3,6450826,,913.966
UFZ_Phenomenex,25.3,6450826,,913.966
Eawag_XBridgeC18,11.5,6450826,,913.966
UFZ_Phenomenex,27.1,62020,151211.0,1010.15454
UFZ_Phenomenex,27.1,62020,151211.0,1010.15454
Eawag_XBridgeC18,14.4,62020,151211.0,1010.15454
UFZ_Phenomenex,24.9,91755,,935.9864
UFZ_Phenomenex,24.9,91755,,935.9864
UFZ_Phenomenex,27.4,3294375,,1234.226
UFZ_Phenomenex,27.4,3294375,,1234.226
UFZ_Phenomenex,24.3,1302,92460.0,839.10535
UFZ_Phenomenex,24.3,1302,92460.0,839.10535
Eawag_XBridgeC18,10.2,1302,92460.0,839.10535
UFZ_Phenomenex,16.4,2764,43738.0,654.10095
UFZ_Phenomenex,16.4,2764,43738.0,654.10095
Eawag_XBridgeC18,4.5,2764,43738.0,654.10095
UFZ_Phenomenex,17.0,2206,95116.0,619.86334
UFZ_Phenomenex,17.0,2206,95116.0,619.86334
Eawag_XBridgeC18,4.6,2206,95116.0,619.86334
UFZ_Phenomenex,24.1,39042,111543.0,839.8468
UFZ_Phenomenex,24.1,39042,111543.0,839.8468
Eawag_XBridgeC18,10.6,39042,111543.0,839.8468
UFZ_Phenomenex,22.2,3778,,675.0509
UFZ_Phenomenex,22.2,3778,,675.0509
UFZ_Phenomenex,17.0,4171,93370.0,591.61316
UFZ_Phenomenex,17.0,4171,93370.0,591.61316
Eawag_XBridgeC18,5.1,4171,93370.0,591.61316
UFZ_Phenomenex,19.3,298,,693.9701
UFZ_Phenomenex,19.3,298,,693.9701
UFZ_Phenomenex,21.7,3255,,637.65845
UFZ_Phenomenex,21.7,3255,,637.65845
UFZ_Phenomenex,15.9,3288597,,667.21405
UFZ_Phenomenex,15.9,3288597,,667.21405
UFZ_Phenomenex,6.7,2249,72324.0,90.494965
UFZ_Phenomenex,6.7,2249,72324.0,90.494965
Eawag_XBridgeC18,2.0,2249,72324.0,90.494965
UFZ_Phenomenex,21.1,3440,136887.0,651.46545
UFZ_Phenomenex,21.1,3440,136887.0,651.46545
Eawag_XBridgeC18,6.8,3440,136887.0,651.46545
UFZ_Phenomenex,21.6,4691,,775.8697
UFZ_Phenomenex,21.6,4691,,775.8697
UFZ_Phenomenex,19.8,4946,90580.0,713.1293
UFZ_Phenomenex,19.8,4946,90580.0,713.1293
Eawag_XBridgeC18,6.6,4946,90580.0,713.1293
UFZ_Phenomenex,20.9,2520,95444.0,809.0079
UFZ_Phenomenex,20.9,2520,95444.0,809.0079
Eawag_XBridgeC18,7.3,2520,95444.0,809.0079
UFZ_Phenomenex,15.2,65743,,587.82556
UFZ_Phenomenex,15.2,65743,,587.82556
Eawag_XBridgeC18,3.7,65743,,587.82556
UFZ_Phenomenex,7.6,2151,,579.8538
UFZ_Phenomenex,7.6,2151,,579.8538
Eawag_XBridgeC18,2.6,2151,,579.8538
UFZ_Phenomenex,24.4,3016,47998.0,842.3622
UFZ_Phenomenex,24.4,3016,47998.0,842.3622
Eawag_XBridgeC18,10.1,3016,47998.0,842.3622
UFZ_Phenomenex,22.9,11969952,,649.0658
UFZ_Phenomenex,22.9,11969952,,649.0658
UFZ_Phenomenex,23.8,3825,73746.0,868.8661
UFZ_Phenomenex,23.4,3825,73746.0,868.8661
UFZ_Phenomenex,23.8,3825,73746.0,868.8661
UFZ_Phenomenex,23.4,3825,73746.0,868.8661
Eawag_XBridgeC18,9.6,3825,73746.0,868.8661
UFZ_Phenomenex,17.0,5329,73122.0,652.6173
UFZ_Phenomenex,17.0,5329,73122.0,652.6173
Eawag_XBridgeC18,4.6,5329,73122.0,652.6173
UFZ_Phenomenex,13.1,5336,88224.0,599.9523
UFZ_Phenomenex,13.1,5336,88224.0,599.9523
Eawag_XBridgeC18,2.9,5336,88224.0,599.9523
UFZ_Phenomenex,26.6,53423421,,1012.5767
UFZ_Phenomenex,26.6,53423421,,1012.5767
UFZ_Phenomenex,21.9,2554,59371.0,784.02344
UFZ_Phenomenex,21.9,2554,59371.0,784.02344
Eawag_XBridgeC18,7.8,2554,59371.0,784.02344
UFZ_Phenomenex,26.0,3033,88636.0,930.8809
UFZ_Phenomenex,26.0,3033,88636.0,930.8809
Eawag_XBridgeC18,12.8,3033,88636.0,930.8809
UFZ_Phenomenex,27.0,4044,69995.0,963.1386
UFZ_Phenomenex,27.0,4044,69995.0,963.1386
Eawag_XBridgeC18,14.5,4044,69995.0,963.1386
UFZ_Phenomenex,18.4,4909,122617.0,641.7819
UFZ_Phenomenex,18.4,4909,122617.0,641.7819
Eawag_XBridgeC18,5.4,4909,122617.0,641.7819
UFZ_Phenomenex,16.8,6957639,,676.0035
UFZ_Phenomenex,16.8,6957639,,676.0035
UFZ_Phenomenex,23.1,6915744,,631.8699
UFZ_Phenomenex,23.1,6915744,,631.8699
Eawag_XBridgeC18,10.1,6915744,,631.8699
UFZ_Phenomenex,14.0,4828,116919.0,612.5143
UFZ_Phenomenex,14.0,4828,116919.0,612.5143
UFZ_Phenomenex,15.7,5327,149080.0,599.12994
UFZ_Phenomenex,15.7,5327,149080.0,599.12994
Eawag_XBridgeC18,3.9,5327,149080.0,599.12994
UFZ_Phenomenex,21.8,456201,,836.6733
UFZ_Phenomenex,21.8,456201,,836.6733
UFZ_Phenomenex,21.8,3386,76930.0,770.5539
UFZ_Phenomenex,21.8,3386,76930.0,770.5539
Eawag_XBridgeC18,9.2,3386,76930.0,770.5539
UFZ_Phenomenex,14.5,3676,81613.0,603.7161
UFZ_Phenomenex,14.5,3676,81613.0,603.7161
Eawag_XBridgeC18,4.2,3676,81613.0,603.7161
UFZ_Phenomenex,16.7,33741,77867.0,589.3631
UFZ_Phenomenex,16.7,33741,77867.0,589.3631
Eawag_XBridgeC18,4.9,33741,77867.0,589.3631
UFZ_Phenomenex,7.8,6009,89327.0,596.6225
UFZ_Phenomenex,7.8,6009,89327.0,596.6225
Eawag_XBridgeC18,2.6,6009,89327.0,596.6225
UFZ_Phenomenex,13.9,3000450,,584.644
UFZ_Phenomenex,13.9,3000450,,584.644
UFZ_Phenomenex,14.9,5578,66216.0,646.02344
UFZ_Phenomenex,14.9,5578,66216.0,646.02344
Eawag_XBridgeC18,3.8,5578,66216.0,646.02344
UFZ_Phenomenex,14.9,70371,,626.7404
UFZ_Phenomenex,14.9,70371,,626.7404
UFZ_Phenomenex,24.5,2883,98991.0,816.92096
UFZ_Phenomenex,24.5,2883,98991.0,816.92096
UFZ_Phenomenex,19.6,83852,161837.0,687.6649
UFZ_Phenomenex,19.6,83852,161837.0,687.6649
UFZ_Phenomenex,23.0,2678,47621.0,674.1377
UFZ_Phenomenex,23.0,2678,47621.0,674.1377
Eawag_XBridgeC18,9.3,2678,47621.0,674.1377
UFZ_Phenomenex,19.7,129274,96338.0,713.563
UFZ_Phenomenex,19.7,129274,96338.0,713.563
UFZ_Phenomenex,14.6,72666,,594.0135
UFZ_Phenomenex,14.6,72666,,594.0135
Eawag_XBridgeC18,3.7,72666,,594.0135
UFZ_Phenomenex,11.9,6919078,,701.30457
UFZ_Phenomenex,11.9,6919078,,701.30457
UFZ_Phenomenex,25.0,57363,112871.0,942.41174
UFZ_Phenomenex,25.0,57363,112871.0,942.41174
UFZ_Phenomenex,20.0,3100,84607.0,740.0462
UFZ_Phenomenex,20.0,3100,84607.0,740.0462
UFZ_Phenomenex,19.1,65280,133524.0,642.7119
UFZ_Phenomenex,19.1,65280,133524.0,642.7119
Eawag_XBridgeC18,5.5,65280,133524.0,642.7119
UFZ_Phenomenex,20.0,2771,95751.0,731.4861
UFZ_Phenomenex,20.0,2771,95751.0,731.4861
Eawag_XBridgeC18,6.6,2771,95751.0,731.4861
UFZ_Phenomenex,20.3,2907,128112.0,725.7819
UFZ_Phenomenex,20.3,2907,128112.0,725.7819
Eawag_XBridgeC18,6.3,2907,128112.0,725.7819
UFZ_Phenomenex,6.9,5039,,90.251976
UFZ_Phenomenex,6.9,5039,,90.251976
Eawag_XBridgeC18,1.9,5039,,90.251976
UFZ_Phenomenex,3.6,95827,,615.6648
UFZ_Phenomenex,3.6,95827,,615.6648
Eawag_XBridgeC18,1.3,95827,,615.6648
UFZ_Phenomenex,4.4,6046,161966.0,567.68304
UFZ_Phenomenex,4.4,6046,161966.0,567.68304
UFZ_Phenomenex,23.9,446541,89087.0,807.2597
UFZ_Phenomenex,23.9,446541,89087.0,807.2597
UFZ_Phenomenex,22.0,60953,113692.0,793.67255
UFZ_Phenomenex,22.0,60953,113692.0,793.67255
UFZ_Phenomenex,4.8,5253,93173.0,108.722824
UFZ_Phenomenex,4.8,5253,93173.0,108.722824
Eawag_XBridgeC18,1.6,5253,93173.0,108.722824
UFZ_Phenomenex,25.1,9212,,1023.24274
UFZ_Phenomenex,25.1,9212,,1023.24274
Eawag_XBridgeC18,11.0,9212,,1023.24274
UFZ_Phenomenex,2.2,17857,,563.3326
UFZ_Phenomenex,2.2,17857,,563.3326
UFZ_Phenomenex,2.3,31230,,84.110374
UFZ_Phenomenex,2.3,31230,,84.110374
UFZ_Phenomenex,2.9,76079,,84.20458
UFZ_Phenomenex,2.9,76079,,84.20458
UFZ_Phenomenex,12.9,7573,,776.4271
UFZ_Phenomenex,12.9,7573,,776.4271
UFZ_Phenomenex,8.8,7812,154022.0,706.794
UFZ_Phenomenex,8.8,7812,154022.0,706.794
UFZ_Phenomenex,26.8,7013,150278.0,1115.2561
UFZ_Phenomenex,26.8,7013,150278.0,1115.2561
UFZ_Phenomenex,9.3,8411,154138.0,663.9383
UFZ_Phenomenex,9.3,8411,154138.0,663.9383
Cao_HILIC,1.46,8411,154138.0,663.9383
UFZ_Phenomenex,24.3,6051,,753.42145
UFZ_Phenomenex,24.3,6051,,753.42145
UFZ_Phenomenex,19.6,13283,150008.0,752.4199
UFZ_Phenomenex,19.6,13283,150008.0,752.4199
UFZ_Phenomenex,16.2,8765,150653.0,711.9104
UFZ_Phenomenex,16.2,8765,150653.0,711.9104
UFZ_Phenomenex,25.8,7031,161241.0,956.72797
UFZ_Phenomenex,25.8,7031,161241.0,956.72797
UFZ_Phenomenex,17.0,7464,138814.0,796.89465
UFZ_Phenomenex,17.0,7464,138814.0,796.89465
Eawag_XBridgeC18,5.2,7464,138814.0,796.89465
UFZ_Phenomenex,13.3,6896,115825.0,699.758
UFZ_Phenomenex,13.3,6896,115825.0,699.758
UFZ_Phenomenex,24.3,5870,39383.0,816.7477
UFZ_Phenomenex,24.3,5870,39383.0,816.7477
UFZ_Phenomenex,24.4,5757,39381.0,914.1834
UFZ_Phenomenex,24.4,5757,39381.0,914.1834
OBSF,19.68,5757,39381.0,914.1834
UFZ_Phenomenex,24.7,6230,39518.0,1034.2489
UFZ_Phenomenex,24.7,6230,39518.0,1034.2489
UFZ_Phenomenex,23.4,5743,56282.0,741.96466
UFZ_Phenomenex,23.4,5743,56282.0,741.96466
Eawag_XBridgeC18,9.5,5743,56282.0,741.96466
UFZ_Phenomenex,22.2,8434,130999.0,753.3341
UFZ_Phenomenex,22.2,8434,130999.0,753.3341
UFZ_Phenomenex,24.7,7184,60742.0,863.2765
UFZ_Phenomenex,24.7,7184,60742.0,863.2765
UFZ_Phenomenex,25.8,7017,125474.0,963.609
UFZ_Phenomenex,25.8,7017,125474.0,963.609
UFZ_Phenomenex,24.9,448537,151278.0,936.2216
UFZ_Phenomenex,24.9,448537,151278.0,936.2216
UFZ_Phenomenex,24.6,13789,132455.0,808.96844
UFZ_Phenomenex,24.6,13789,132455.0,808.96844
UFZ_Phenomenex,24.3,6128,39426.0,1084.66
UFZ_Phenomenex,24.3,6128,39426.0,1084.66
UFZ_Phenomenex,26.5,441302,39435.0,990.0099
UFZ_Phenomenex,26.5,441302,39435.0,990.0099
UFZ_Phenomenex,21.0,6506,144354.0,716.09064
UFZ_Phenomenex,21.0,6506,144354.0,716.09064
UFZ_Phenomenex,16.1,74369,,646.70514
UFZ_Phenomenex,16.1,74369,,646.70514
